Fields,BoundingBox,X,Y,id,left,top,right,bottom
1031,"[-93.5376887397029,44.0652398916904;-93.5376501597029,44.0652784716904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",1082,-93.53767993,44.06528007,-93.53764135,44.06524149
1032,"[-93.5376887397029,44.0652013116904;-93.5376501597029,44.0652398916904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",1083,-93.53767993,44.06524149,-93.53764135,44.06520291
1033,"[-93.5376887397029,44.0651627316904;-93.5376501597029,44.0652013116904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",1084,-93.53767993,44.06520291,-93.53764135,44.06516433
1034,"[-93.5376887397029,44.0651241516904;-93.5376501597029,44.0651627316904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",1085,-93.53767993,44.06516433,-93.53764135,44.06512575
1035,"[-93.5376887397029,44.0650855716904;-93.5376501597029,44.0651241516904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",1086,-93.53767993,44.06512575,-93.53764135,44.06508717
1036,"[-93.5376887397029,44.0650469916904;-93.5376501597029,44.0650855716904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",1087,-93.53767993,44.06508717,-93.53764135,44.06504859
1037,"[-93.5376887397029,44.0650084116904;-93.5376501597029,44.0650469916904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",1088,-93.53767993,44.06504859,-93.53764135,44.06501001
1038,"[-93.5376887397029,44.0649698316904;-93.5376501597029,44.0650084116904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",1089,-93.53767993,44.06501001,-93.53764135,44.06497143
1039,"[-93.5376887397029,44.0649312516904;-93.5376501597029,44.0649698316904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",1090,-93.53767993,44.06497143,-93.53764135,44.06493285
1040,"[-93.5376887397029,44.0648926716904;-93.5376501597029,44.0649312516904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",1091,-93.53767993,44.06493285,-93.53764135,44.06489427
1041,"[-93.5376501597029,44.0656256916904;-93.5376115797029,44.0656642716904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",1093,-93.53764135,44.06566587,-93.53760277,44.06562729
1042,"[-93.5376501597029,44.0655871116904;-93.5376115797029,44.0656256916904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",1094,-93.53764135,44.06562729,-93.53760277,44.06558871
1043,"[-93.5376501597029,44.0655485316904;-93.5376115797029,44.0655871116904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",1095,-93.53764135,44.06558871,-93.53760277,44.06555013
1044,"[-93.5376501597029,44.0655099516904;-93.5376115797029,44.0655485316904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",1096,-93.53764135,44.06555013,-93.53760277,44.06551155
1045,"[-93.5376501597029,44.0654713716904;-93.5376115797029,44.0655099516904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",1097,-93.53764135,44.06551155,-93.53760277,44.06547297
1046,"[-93.5376501597029,44.0654327916904;-93.5376115797029,44.0654713716904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",1098,-93.53764135,44.06547297,-93.53760277,44.06543439
1047,"[-93.5376501597029,44.0653942116904;-93.5376115797029,44.0654327916904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",1099,-93.53764135,44.06543439,-93.53760277,44.06539581
1048,"[-93.5376501597029,44.0653556316904;-93.5376115797029,44.0653942116904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",1100,-93.53764135,44.06539581,-93.53760277,44.06535723
1049,"[-93.5376501597029,44.0653170516904;-93.5376115797029,44.0653556316904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",1101,-93.53764135,44.06535723,-93.53760277,44.06531865
1050,"[-93.5376501597029,44.0652784716904;-93.5376115797029,44.0653170516904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",1102,-93.53764135,44.06531865,-93.53760277,44.06528007
1051,"[-93.5376501597029,44.0652398916904;-93.5376115797029,44.0652784716904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",1103,-93.53764135,44.06528007,-93.53760277,44.06524149
1052,"[-93.5376501597029,44.0652013116904;-93.5376115797029,44.0652398916904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",1104,-93.53764135,44.06524149,-93.53760277,44.06520291
1053,"[-93.5376501597029,44.0651627316904;-93.5376115797029,44.0652013116904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",1105,-93.53764135,44.06520291,-93.53760277,44.06516433
1054,"[-93.5376501597029,44.0651241516904;-93.5376115797029,44.0651627316904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",1106,-93.53764135,44.06516433,-93.53760277,44.06512575
1055,"[-93.5376501597029,44.0650855716904;-93.5376115797029,44.0651241516904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",1107,-93.53764135,44.06512575,-93.53760277,44.06508717
1056,"[-93.5376501597029,44.0650469916904;-93.5376115797029,44.0650855716904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",1108,-93.53764135,44.06508717,-93.53760277,44.06504859
1057,"[-93.5376501597029,44.0650084116904;-93.5376115797029,44.0650469916904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",1109,-93.53764135,44.06504859,-93.53760277,44.06501001
1058,"[-93.5376501597029,44.0649698316904;-93.5376115797029,44.0650084116904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",1110,-93.53764135,44.06501001,-93.53760277,44.06497143
1059,"[-93.5376501597029,44.0649312516904;-93.5376115797029,44.0649698316904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",1111,-93.53764135,44.06497143,-93.53760277,44.06493285
1060,"[-93.5376501597029,44.0648926716904;-93.5376115797029,44.0649312516904]","[-93.5376501597029,-93.5376115797029,-93.5376115797029,-93.5376501597029,-93.5376501597029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",1112,-93.53764135,44.06493285,-93.53760277,44.06489427
1061,"[-93.5376115797029,44.0656256916904;-93.5375729997029,44.0656642716904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",1114,-93.53760277,44.06566587,-93.53756419,44.06562729
1062,"[-93.5376115797029,44.0655871116904;-93.5375729997029,44.0656256916904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",1115,-93.53760277,44.06562729,-93.53756419,44.06558871
1063,"[-93.5376115797029,44.0655485316904;-93.5375729997029,44.0655871116904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",1116,-93.53760277,44.06558871,-93.53756419,44.06555013
1064,"[-93.5376115797029,44.0655099516904;-93.5375729997029,44.0655485316904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",1117,-93.53760277,44.06555013,-93.53756419,44.06551155
1065,"[-93.5376115797029,44.0654713716904;-93.5375729997029,44.0655099516904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",1118,-93.53760277,44.06551155,-93.53756419,44.06547297
1066,"[-93.5376115797029,44.0654327916904;-93.5375729997029,44.0654713716904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",1119,-93.53760277,44.06547297,-93.53756419,44.06543439
1067,"[-93.5376115797029,44.0653942116904;-93.5375729997029,44.0654327916904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",1120,-93.53760277,44.06543439,-93.53756419,44.06539581
1068,"[-93.5376115797029,44.0653556316904;-93.5375729997029,44.0653942116904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",1121,-93.53760277,44.06539581,-93.53756419,44.06535723
1069,"[-93.5376115797029,44.0653170516904;-93.5375729997029,44.0653556316904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",1122,-93.53760277,44.06535723,-93.53756419,44.06531865
1070,"[-93.5376115797029,44.0652784716904;-93.5375729997029,44.0653170516904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",1123,-93.53760277,44.06531865,-93.53756419,44.06528007
1071,"[-93.5376115797029,44.0652398916904;-93.5375729997029,44.0652784716904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",1124,-93.53760277,44.06528007,-93.53756419,44.06524149
1072,"[-93.5376115797029,44.0652013116904;-93.5375729997029,44.0652398916904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",1125,-93.53760277,44.06524149,-93.53756419,44.06520291
1073,"[-93.5376115797029,44.0651627316904;-93.5375729997029,44.0652013116904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",1126,-93.53760277,44.06520291,-93.53756419,44.06516433
1074,"[-93.5376115797029,44.0651241516904;-93.5375729997029,44.0651627316904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",1127,-93.53760277,44.06516433,-93.53756419,44.06512575
1075,"[-93.5376115797029,44.0650855716904;-93.5375729997029,44.0651241516904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",1128,-93.53760277,44.06512575,-93.53756419,44.06508717
1076,"[-93.5376115797029,44.0650469916904;-93.5375729997029,44.0650855716904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",1129,-93.53760277,44.06508717,-93.53756419,44.06504859
1077,"[-93.5376115797029,44.0650084116904;-93.5375729997029,44.0650469916904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",1130,-93.53760277,44.06504859,-93.53756419,44.06501001
1078,"[-93.5376115797029,44.0649698316904;-93.5375729997029,44.0650084116904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",1131,-93.53760277,44.06501001,-93.53756419,44.06497143
1079,"[-93.5376115797029,44.0649312516904;-93.5375729997029,44.0649698316904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",1132,-93.53760277,44.06497143,-93.53756419,44.06493285
1080,"[-93.5376115797029,44.0648926716904;-93.5375729997029,44.0649312516904]","[-93.5376115797029,-93.5375729997029,-93.5375729997029,-93.5376115797029,-93.5376115797029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",1133,-93.53760277,44.06493285,-93.53756419,44.06489427
1081,"[-93.5375729997029,44.0656256916904;-93.5375344197029,44.0656642716904]","[-93.5375729997029,-93.5375344197029,-93.5375344197029,-93.5375729997029,-93.5375729997029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",1135,-93.53756419,44.06566587,-93.53752561,44.06562729
1082,"[-93.5375729997029,44.0655871116904;-93.5375344197029,44.0656256916904]","[-93.5375729997029,-93.5375344197029,-93.5375344197029,-93.5375729997029,-93.5375729997029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",1136,-93.53756419,44.06562729,-93.53752561,44.06558871
1083,"[-93.5375729997029,44.0655485316904;-93.5375344197029,44.0655871116904]","[-93.5375729997029,-93.5375344197029,-93.5375344197029,-93.5375729997029,-93.5375729997029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",1137,-93.53756419,44.06558871,-93.53752561,44.06555013
1084,"[-93.5375729997029,44.0655099516904;-93.5375344197029,44.0655485316904]","[-93.5375729997029,-93.5375344197029,-93.5375344197029,-93.5375729997029,-93.5375729997029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",1138,-93.53756419,44.06555013,-93.53752561,44.06551155
1085,"[-93.5375729997029,44.0654713716904;-93.5375344197029,44.0655099516904]","[-93.5375729997029,-93.5375344197029,-93.5375344197029,-93.5375729997029,-93.5375729997029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",1139,-93.53756419,44.06551155,-93.53752561,44.06547297
